pais_id;pais;anio;sector_IPCC;categoria_IPCC;subcategoria_de_1er_orden;subactividad;fuente_de_emision_y_absorcion_id;fuente_de_emision_y_absorcion;gas;unidades;valor
32;Argentina;1999;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones directas de N2O de los suelos gestionados;Cultivo/Pasturas;3C4f;Directas Mineralizacion de N2 por perdida de materia organica de suelos;N2O;MtCO2eq;2.58
32;Argentina;1999;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones directas de N2O de los suelos gestionados;Bovinos de Leche;3C4gi;Directas Aplicacion Abono organico a campo Bovinos Lecheros;N2O;MtCO2eq;0.02
32;Argentina;1999;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones directas de N2O de los suelos gestionados;Bovinos de Carne;3C4gii;Directas Aplicacion Abono organico a campo Bovinos de Carne;N2O;MtCO2eq;0.06
32;Argentina;1999;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones directas de N2O de los suelos gestionados;Porcinos;3C4n;Directas Aplicacion Abono organico a campo Porcinos;N2O;MtCO2eq;0.11
32;Argentina;1999;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones directas de N2O de los suelos gestionados;Aves;3C4o;Directas Aplicacion Abono organico a campo Aves;N2O;MtCO2eq;0.06
32;Argentina;1999;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones indirectas de N2O de los suelos gestionados;Fertilizantes Sinteticos;3C5ai;Indirectas Fertilizantes sinteticos (Volatilizacion);N2O;MtCO2eq;0.22
32;Argentina;1999;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones indirectas de N2O de los suelos gestionados;Fertilizantes Sinteticos;3C5aii;Indirectas Fertilizantes sinteticos (Lixiviacion);N2O;MtCO2eq;0.49
32;Argentina;1999;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones indirectas de N2O de los suelos gestionados;Bovinos de Leche;3C5bi;Indirectas excretas en pasturas (Volatilizacion) Bovinos Lecheros;N2O;MtCO2eq;0.24
32;Argentina;1999;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones indirectas de N2O de los suelos gestionados;Bovinos de Leche;3C5bii;Indirectas excretas en pasturas (Lixiviacion) Bovinos Lecheros;N2O;MtCO2eq;0.27
32;Argentina;1999;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones indirectas de N2O de los suelos gestionados;Bovinos de Carne;3C5ci;Indirectas excretas en pasturas (Volatilizacion) Bovinos de Carne;N2O;MtCO2eq;1.74
32;Argentina;1999;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones indirectas de N2O de los suelos gestionados;Bovinos de Carne;3C5cii;Indirectas excretas en pasturas (Lixiviacion) Bovinos de Carne;N2O;MtCO2eq;1.96
32;Argentina;1999;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones indirectas de N2O de los suelos gestionados;Bubalinos;3C5di1;Indirectas excretas en pasturas (Volatilizacion) Bubalinos;N2O;MtCO2eq;0
32;Argentina;1999;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones indirectas de N2O de los suelos gestionados;Bubalinos;3C5di2;Indirectas excretas en pasturas (Lixiviacion) Bubalinos;N2O;MtCO2eq;0
32;Argentina;1999;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones indirectas de N2O de los suelos gestionados;Ovinos;3C5dii1;Indirectas excretas en pasturas (Volatilizacion) Ovinos;N2O;MtCO2eq;0.16
32;Argentina;1999;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones indirectas de N2O de los suelos gestionados;Ovinos;3C5dii2;Indirectas excretas en pasturas (Lixiviacion) Ovinos;N2O;MtCO2eq;0.18
32;Argentina;1999;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones indirectas de N2O de los suelos gestionados;Caprinos;3C5diii1;Indirectas excretas en pasturas (Volatilizacion) Caprinos;N2O;MtCO2eq;0.05
32;Argentina;1999;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones indirectas de N2O de los suelos gestionados;Caprinos;3C5diii2;Indirectas excretas en pasturas (Lixiviacion) Caprinos;N2O;MtCO2eq;0.06
32;Argentina;1999;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones indirectas de N2O de los suelos gestionados;Camelidos;3C5div1;Indirectas excretas en pasturas (Volatilizacion) Camelidos;N2O;MtCO2eq;0
32;Argentina;1999;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones indirectas de N2O de los suelos gestionados;Camelidos;3C5div2;Indirectas excretas en pasturas (Lixiviacion) Camelidos;N2O;MtCO2eq;0
32;Argentina;1999;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones indirectas de N2O de los suelos gestionados;equinos;3C5dv1;Indirectas excretas en pasturas (Volatilizacion) equinos;N2O;MtCO2eq;0.08
32;Argentina;1999;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones indirectas de N2O de los suelos gestionados;equinos;3C5dv2;Indirectas excretas en pasturas (Lixiviacion) equinos;N2O;MtCO2eq;0.09
32;Argentina;1999;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones indirectas de N2O de los suelos gestionados;Mulares y Asnales;3C5dvi1;Indirectas excretas en pasturas (Volatilizacion) Mulares y Asnales;N2O;MtCO2eq;0
32;Argentina;1999;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones indirectas de N2O de los suelos gestionados;Mulares y Asnales;3C5dvi2;Indirectas excretas en pasturas (Lixiviacion) Mulares y Asnales;N2O;MtCO2eq;0
32;Argentina;1999;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones indirectas de N2O de los suelos gestionados;Porcinos;3C5dvii1;Indirectas excretas en pasturas (Volatilizacion) Porcinos;N2O;MtCO2eq;0.02
32;Argentina;1999;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones indirectas de N2O de los suelos gestionados;Porcinos;3C5dvii2;Indirectas excretas en pasturas (Lixiviacion) Porcinos;N2O;MtCO2eq;0.02
32;Argentina;1999;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones indirectas de N2O de los suelos gestionados;Produccion agricola;3C5e;Indirectas Residuos de Cosecha (Lixiviacion);N2O;MtCO2eq;1.39
32;Argentina;1999;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones indirectas de N2O de los suelos gestionados;Cultivo/Pasturas;3C5fii;Indirectas Mineralizacion de N2 por perdida de materia organica de suelos (Lixiviacion);N2O;MtCO2eq;0.58
32;Argentina;1999;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones indirectas de N2O de los suelos gestionados;Bovinos de Leche;3C5gi1;Indirectas Aplicacion Abono organico a campo (Volatilizacion) Bovinos Lecheros;N2O;MtCO2eq;0
32;Argentina;1999;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones indirectas de N2O de los suelos gestionados;Bovinos de Leche;3C5gi2;Indirectas Aplicacion Abono organico a campo (Lixiviacion) Bovinos Lecheros;N2O;MtCO2eq;0
32;Argentina;1999;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones indirectas de N2O de los suelos gestionados;Bovinos de Carne;3C5gii1;Indirectas Aplicacion Abono organico a campo (Volatilizacion) Bovinos de Carne;N2O;MtCO2eq;0.01
32;Argentina;1999;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones indirectas de N2O de los suelos gestionados;Bovinos de Carne;3C5gii2;Indirectas Aplicacion Abono organico a campo (Lixiviacion) Bovinos de Carne;N2O;MtCO2eq;0.01
32;Argentina;1999;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones indirectas de N2O de los suelos gestionados;Porcinos;3C5ni;Indirectas Aplicacion Abono organico a campo (Volatilizacion) Porcinos;N2O;MtCO2eq;0.02
32;Argentina;1999;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones indirectas de N2O de los suelos gestionados;Porcinos;3C5nii;Indirectas Aplicacion Abono organico a campo (Lixiviacion) Porcinos;N2O;MtCO2eq;0.02
32;Argentina;1999;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones indirectas de N2O de los suelos gestionados;Aves;3C5oi;Indirectas Aplicacion Abono organico a campo (Volatilizacion) Aves;N2O;MtCO2eq;0.01
32;Argentina;1999;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones indirectas de N2O de los suelos gestionados;Aves;3C5oii;Indirectas Aplicacion Abono organico a campo (Lixiviacion) Aves;N2O;MtCO2eq;0.01
32;Argentina;1999;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones indirectas de N2O resultantes de la gestion del estiercol;Bovinos de Leche;3C6ai1;Indirectas Gestion de estiercol (Volatilizacion) Bovinos Lecheros;N2O;MtCO2eq;0.03
32;Argentina;1999;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones indirectas de N2O resultantes de la gestion del estiercol;Bovinos de Carne;3C6aii1;Indirectas Gestion de estiercol (Volatilizacion) Bovinos de Carne;N2O;MtCO2eq;0.03
32;Argentina;1999;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones indirectas de N2O resultantes de la gestion del estiercol;Bovinos de Carne;3C6aii2;Indirectas Gestion de estiercol (Lixiviacion) Bovinos de Carne;N2O;MtCO2eq;0.01
32;Argentina;1999;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones indirectas de N2O resultantes de la gestion del estiercol;Porcinos;3C6hi;Indirectas Gestion de estiercol (Volatilizacion) Porcinos;N2O;MtCO2eq;0.01
32;Argentina;1999;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones indirectas de N2O resultantes de la gestion del estiercol;Porcinos;3C6hii;Indirectas Gestion de estiercol (Lixiviacion) Porcinos;N2O;MtCO2eq;0.01
32;Argentina;1999;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones indirectas de N2O resultantes de la gestion del estiercol;Aves;3C6ii;Indirectas Gestion de estiercol (Volatilizacion) Aves;N2O;MtCO2eq;0.06
32;Argentina;1999;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones indirectas de N2O resultantes de la gestion del estiercol;Aves;3C6iii;Indirectas Gestion de estiercol (Lixiviacion) Aves;N2O;MtCO2eq;0.01
32;Argentina;2000;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Gestion de estiercol ;Bovinos de Carne;3A2aii;Directas Gestion de estiercol Bovinos de Carne;N2O;MtCO2eq;0.16
32;Argentina;2000;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Gestion de estiercol ;Porcinos;3A2h;Directas Gestion de estiercol Porcinos;N2O;MtCO2eq;0.18
32;Argentina;2000;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Gestion de estiercol ;Aves;3A2i;Directas Gestion de estiercol Aves;N2O;MtCO2eq;0.01
32;Argentina;2000;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones de la quema de biomasa;Quema de Biomasa;3C1ai;Quema de biomasa en tierras forestales (Bosque Nativo);N2O;MtCO2eq;1.33
32;Argentina;2000;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones de la quema de biomasa;Quema de Biomasa;3C1aii;Quema de biomasa en tierras forestales (Bosque Cultivado);N2O;MtCO2eq;0.01
32;Argentina;2000;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones de la quema de biomasa;Produccion agricola;3C1bi;Quema de biomasa de residuos de cosecha;N2O;MtCO2eq;0.03
32;Argentina;2000;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones de la quema de biomasa;Cultivo/Pasturas;3C1bii;Quema de biomasa por conversion de tierras forestales en tierras de cultivos;N2O;MtCO2eq;0.26
32;Argentina;2000;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones de la quema de biomasa;Quema de Biomasa;3C1ci;Quema de biomasa de pastizales;N2O;MtCO2eq;2.34
32;Argentina;2000;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones de la quema de biomasa;Cultivo/Pasturas;3C1Cii;Quema de biomasa por conversion de tierras forestales en pastizales;N2O;MtCO2eq;0.85
32;Argentina;2000;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones directas de N2O de los suelos gestionados;Fertilizantes Sinteticos;3C4a;Directas Fertilizantes sinteticos;N2O;MtCO2eq;2.19
32;Argentina;2000;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones directas de N2O de los suelos gestionados;Bovinos de Leche;3C4b;Directas excretas en pasturas Bovinos Lecheros;N2O;MtCO2eq;2.38
32;Argentina;2000;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones directas de N2O de los suelos gestionados;Bovinos de Carne;3C4c;Directas excretas en pasturas Bovinos de Carne;N2O;MtCO2eq;17.13
32;Argentina;2000;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones directas de N2O de los suelos gestionados;Bubalinos;3C4di;Directas excretas en pasturas Bubalinos;N2O;MtCO2eq;0.01
32;Argentina;2000;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones directas de N2O de los suelos gestionados;Ovinos;3C4dii;Directas excretas en pasturas Ovinos;N2O;MtCO2eq;0.79
32;Argentina;2000;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones directas de N2O de los suelos gestionados;Caprinos;3C4diii;Directas excretas en pasturas Caprinos;N2O;MtCO2eq;0.26
32;Argentina;2000;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones directas de N2O de los suelos gestionados;Camelidos;3C4div;Directas excretas en pasturas Camelidos;N2O;MtCO2eq;0.01
32;Argentina;2000;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones directas de N2O de los suelos gestionados;equinos;3C4dv;Directas excretas en pasturas equinos;N2O;MtCO2eq;0.39
32;Argentina;2000;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones directas de N2O de los suelos gestionados;Mulares y Asnales;3C4dvi;Directas excretas en pasturas Mulares y Asnales;N2O;MtCO2eq;0.01
32;Argentina;2000;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones directas de N2O de los suelos gestionados;Porcinos;3C4dvii;Directas excretas en pasturas Porcinos;N2O;MtCO2eq;0.16
32;Argentina;2000;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones directas de N2O de los suelos gestionados;Produccion agricola;3C4e;Directas Residuos de Cosecha;N2O;MtCO2eq;6.27
32;Argentina;2000;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones directas de N2O de los suelos gestionados;Cultivo/Pasturas;3C4f;Directas Mineralizacion de N2 por perdida de materia organica de suelos;N2O;MtCO2eq;2.41
32;Argentina;2000;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones directas de N2O de los suelos gestionados;Bovinos de Leche;3C4gi;Directas Aplicacion Abono organico a campo Bovinos Lecheros;N2O;MtCO2eq;0.02
32;Argentina;2000;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones directas de N2O de los suelos gestionados;Bovinos de Carne;3C4gii;Directas Aplicacion Abono organico a campo Bovinos de Carne;N2O;MtCO2eq;0.05
32;Argentina;2000;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones directas de N2O de los suelos gestionados;Porcinos;3C4n;Directas Aplicacion Abono organico a campo Porcinos;N2O;MtCO2eq;0.11
32;Argentina;2000;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones directas de N2O de los suelos gestionados;Aves;3C4o;Directas Aplicacion Abono organico a campo Aves;N2O;MtCO2eq;0.07
32;Argentina;2000;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones indirectas de N2O de los suelos gestionados;Fertilizantes Sinteticos;3C5ai;Indirectas Fertilizantes sinteticos (Volatilizacion);N2O;MtCO2eq;0.22
